Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Title Additional Info,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Company Size
2688395527,2019-10-23,Data Engineer,Nlp Data Engineer,,Full-time,Mid-Senior level,7,"warehousing, backend, airflow, redis, cloud, saas, aws, vue.js, nlp, python, programming, tableau, etl, looker, ml, sql, tensorflow, apache, ai, mlops, devops, machine_learning, postgres",United States,,,,29,NN Tech,Staffing & Recruiting,11-50 employees
2706588905,2019-10-23,Software Engineer,"Associate Software Engineer, Product",,Full-time,Entry level,2,"github, coding, programming",United States,,,,55,Brex,Financial Services,"501-1,000 employees"
2678729106,2019-10-23,Software Developer,Software Developer,,Full-time,Mid-Senior level,5,"ruby, aws, ai, go","Chicago, IL",,,,,Jobot,Staffing & Recruiting,201-500 employees
2708488242,2019-10-23,Software Engineer,Software Engineer,Full Stack,Full-time,Executive,20,"cloud, agile, python, scrum, programming, c, java, no-sql, sql, azure, coding",United States,,,,6,"Oncology Analytics, Inc.",Hospital & Health Care,51-200 employees
2678768984,2019-10-23,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,9,"back-end, ruby, python, programming, go","Florida, United States",,,,,EasyPost,Computer Software,51-200 employees
2735158562,2019-10-23,Business Analyst,Remote Business Analyst For Energy Company,,Contract,Associate,4,"database, jira, sql, sharepoint","Albany, New York Metropolitan Area",,,,39,Donnelly & Moore Corporation,Information Technology & Services,51-200 employees
2678149425,2019-10-23,Software Engineer,Senior Software Engineer-Work From Home-Express Scripts,,Full-time,Associate,2,"database, hadoop, server, git, programming, mongodb, oracle, ci/cd, java, splunk","Bloomfield, CT",,,,,Cigna,"Health, Wellness & Fitness","10,001+ employees"
2682986436,2019-10-23,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,7,,"Yonkers, NY",,,,,Toptal,Internet,"1,001-5,000 employees"
2734844833,2019-10-24,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,7,,"Phoenix, AZ",,,,3,Affirm,Financial Services,"1,001-5,000 employees"
2685920882,2019-10-24,Software Engineer,"Staff Software Engineer , Agent Tooling",,Full-time,Mid-Senior level,6,"agile, scrum","Sioux Falls, SD",,,,,Affirm,Financial Services,"1,001-5,000 employees"
2689883363,2019-10-24,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,13,"cloud, aws, azure","Phoenix, AR",,,,,Toptal,Internet,"1,001-5,000 employees"
2691418407,2019-10-24,Software Engineer,Lead/Principal Fullstack Software Engineer,,Full-time,Associate,3,"r, database, cloud, saas, java, javascript, aws, mysql, devops","Portland, OR",,,,,Cvent,Computer Software,"1,001-5,000 employees"
2687582590,2019-10-24,Software Engineer,Software Engineer,,Contract,Mid-Senior level,5,"linux/unix, atlassian, node.js, git, cloud, java, javascript, ruby, python, slack, programming, jira, docker, bitbucket",United States,,,,3,Motion Recruitment,Staffing & Recruiting,"501-1,000 employees"
2687899020,2019-10-24,Developer,Mulesoft Developer,,Contract,Mid-Senior level,7,"oracle, database, json, java, agile, programming, xml","Jersey City, NJ",,,,26,Iris Software Inc.,Information Technology & Services,"1,001-5,000 employees"
2710443357,2019-10-24,Business Analyst,Salesforce Business Analyst,,Contract,Mid-Senior level,6,"c++, cloud, java, agile, python","Charlotte, NC",,,,15,Synechron,Financial Services,"10,001+ employees"
2739253352,2019-10-24,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,6,excel,"Peoria, AZ",,,,,Toptal,Internet,"1,001-5,000 employees"
2721739195,2019-10-24,Data Analyst,Marketing Data Analyst,,Full-time,Associate,5,"microsoft, word, sql, bi",United States,,,,12,AudioEye,Computer Software,51-200 employees
2738364318,2019-10-24,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,9,excel,"Killeen, TX",,,,,Toptal,Internet,"1,001-5,000 employees"
2671360659,2019-10-24,Data Engineer,Senior Data Engineer,"Remote, East Coast Hours",Full-time,Mid-Senior level,6,"warehousing, cloud, gcp, aws, python, tableau, etl, sql","Boston, MA",,,,6,Motion Recruitment,Staffing & Recruiting,"501-1,000 employees"
2684169545,2019-10-25,Business Analyst,Business Analyst,,Full-time,Mid-Senior level,8,"scrum, agile/scrum, agile, visio",United States,,,,7,Argano,Management Consulting,201-500 employees
2682273923,2019-10-25,Data Engineer,Pyspark Data Engineer,,Full-time,Mid-Senior level,8,"word, cloud, pyspark, agile, python, etl, hadoop, snowflake, sql, azure, spark","Cincinnati, OH",130000,173000,hr,4,Eliassen Group,Information Technology & Services,"1,001-5,000 employees"
2634847221,2019-10-25,Software Engineer,"Software Engineer, Front-End Focused",,Full-time,Associate,4,"javascript, agile, back-end, node.js, css, programming, java, aws, html, sql, kotlin","Minneapolis, MN",,,,11,EAB,Education Management,"1,001-5,000 employees"
2712440964,2019-10-25,Software Engineer,Sap Master Data Software Engineer,Nationwide,Full-time,Associate,4,"sap, ibm",United States,,,,1,Cardinal Health,Hospital & Health Care,"10,001+ employees"
2660718875,2019-10-25,Software Engineer,"Software Engineer, Foundation",,Full-time,Associate,3,"cloud, go","Raleigh, NC",,,,1,Netskope,Computer Software,"1,001-5,000 employees"
2676533247,2019-10-25,Business Analyst,Business Analyst,,Full-time,Associate,4,"word, agile, jira, visio, scrum, powerpoint, github, sharepoint, excel",United States,,,,4,GovernmentCIO,Management Consulting,"501-1,000 employees"
2689885295,2019-10-25,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,7,"cloud, aws, azure","Salem, OR",,,,,Toptal,Internet,"1,001-5,000 employees"
2708158769,2019-10-25,Software Engineer,Senior Software Engineer- Golang,,Full-time,Associate,4,"scrum, golang, java, agile, coding, programming","Cranberry Township, PA",,,,,ConnectWise,Computer Software,"501-1,000 employees"
2741433500,2019-10-25,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,5,"numpy, cloud, gitlab, agile, python, hadoop, r, programming, devops, spark, ci/cd, java, aws, redshift, sql, tensorflow, scala","Ohio, United States",68000,140000,yr,3,Daugherty Business Solutions,Information Technology & Services,"1,001-5,000 employees"
2738357957,2019-10-25,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,6,excel,"Oxnard, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
2731467125,2019-10-25,Software Engineer,Software Engineer Iii,Backend,Full-time,Mid-Senior level,6,"backend, redis, aws, python, docker","Boulder, CO",122000,132000,yr,2,Outside,Publishing,201-500 employees
2683833846,2019-10-26,Software Engineer,Software Engineer Iii Back End,,Full-time,Associate,4,"javascript, ruby, agile, scrum, css, slack, programming, html, mysql, postgres","Washington, DC",,,,2,Ad Hoc LLC,Computer Software,201-500 employees
2681373839,2019-10-26,Software Engineer,"Senior Software Engineer, Backend, Terraform Cloud",,Full-time,Associate,3,"cloud, ruby, node, frontend, saas, backend, microsoft, ember.js, golang, aws, go, azure","Philadelphia, PA",,,,,HashiCorp,Computer Software,"1,001-5,000 employees"
2701998784,2019-10-26,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,6,,"Hollywood, FL",,,,,Toptal,Internet,"1,001-5,000 employees"
2701118750,2019-10-26,Quality Engineer,Software Quality Engineer,REMOTE,Full-time,Mid-Senior level,4,"excel, microsoft, word, powerpoint","Merrimack, NH",,,,16,Getinge,Medical Device,"10,001+ employees"
2686131488,2019-10-26,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,6,"github, scala, git, ci/cd, java, javascript, python, docker, devops, powerbi, azure, spark",Greater Richmond Region,,,,10,Terazo,Information Technology & Services,51-200 employees
2745360658,2019-10-26,Devops Engineer,Devops Engineer,,Full-time,Mid-Senior level,6,"cloud, gitlab, python, linux, saas, programming, devops, ci/cd, aws, bash","St. Louis City County, MO",84000,113000,yr,8,Capacity,Computer Software,51-200 employees
2713703902,2019-10-26,Senior Analyst,Sec Tech Sales Senior Analyst,,Full-time,Associate,3,"powerpoint, microsoft, outlook, sql, excel","Beaverton, OR",,,,,The Mom Project,Internet,51-200 employees
2594377306,2019-10-26,Software Engineer,"Senior Software Engineer, Developer Productivity",,Full-time,Associate,2,"scala, ci/cd, cloud, golang, bloomberg, python",United States,,,,8,Domino Data Lab,Computer Software,201-500 employees
2740916850,2019-10-26,Business Analyst,Senior Cloud Business Analyst,,Full-time,Mid-Senior level,7,"microsoft, go","San Francisco, CA",,,,2,OpenText,Computer Software,"10,001+ employees"
2691415498,2019-10-26,Software Engineer,Senior Front End Software Engineer,,Full-time,Associate,2,"git, java, css, javascript, coding, html5, c",Greater Richmond Region,,,,,Cvent,Computer Software,"1,001-5,000 employees"
2718976056,2019-10-26,Software Developer,Software Developer,,Full-time,Entry level,1,"git, c++, java, javascript, agile, coding","Edison, NJ",,,,1,Career Soft Solutions Inc,Information Technology & Services,51-200 employees
2682376931,2019-10-26,Pricing Analyst,Senior Pricing Analyst,Remote,Full-time,Associate,5,"spreadsheets, agile, microsoft, sharepoint, excel",United States,,,,1,Envistacom,Defense & Space,201-500 employees
2719023381,2019-10-26,Software Developer,Software Developer,,Full-time,Mid-Senior level,2,"cloud, asp.net, azure, c",Charlotte Metro,109000,103000,yr,6,Rebyc Recruiting,Information Technology & Services,1-10 employees
2588211784,2019-10-27,Software Developer,Software Developers,Remote,Full-time,Mid-Senior level,6,"git, cloud, javascript, aws, agile, sql, docker, html5, azure","Plymouth Meeting, PA",,,,24,"Liberty Personnel Services, Inc.",Staffing & Recruiting,11-50 employees
2690048532,2019-10-27,Data Engineer,Data Engineer Ii,Dataworks,Full-time,Entry level,3,"database, jupyter, word, cloud, agile, python, mongodb, devops, spark, matplotlib, pandas, microsoft, pyspark, mysql, sql, nosql, tensorflow, machine_learning, azure, scala, scikit-learn, postgres","Collierville, TN",,,,13,FedEx Services,Transportation/Trucking/Railroad,"10,001+ employees"
2685294876,2019-10-27,Software Engineer,Golang Software Engineer,,Full-time,Entry level,0,"docker, gcp, microsoft, aws, sql, nosql, machine_learning, go, postgres","Salt Lake City, UT",,,,6,Reputation,Internet,201-500 employees
2739854237,2019-10-27,Software Engineer,Remote Software Engineer,,Full-time,Associate,3,"database, cloud, ruby, python, linux, back-end, php, perl, shell, aws, mysql, sql, nosql, apache, azure, coding, postgres, js",United States,,,,26,Thomas,Internet,201-500 employees
2720070031,2019-10-27,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,7,"numpy, pandas, python, php, machine_learning","Louisville, KY",,,,3,Jobot,Staffing & Recruiting,201-500 employees
2656651409,2019-10-27,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,3,"cloud, aws, azure","El Cajon, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
2679395996,2019-10-27,Business Consultant,Business Consultant,,Full-time,Associate,3,"database, word, css, powerpoint, php, microsoft, java, html, excel","Philadelphia, PA",,,,,Blackbaud,Computer Software,"1,001-5,000 employees"
2751619604,2019-10-27,Software Engineer,Lead Software Engineer,,Full-time,Associate,3,"database, javascript, linux, server, c, oracle, aws, mysql, postgresql, sql, machine_learning","San Francisco, CA",,,,,Verikai,Computer Software,11-50 employees
2684731080,2019-10-27,Software Engineer,Software Engineer,Application Development (Open to Remote),Full-time,Entry level,2,"back-end, git, c++, javascript, ruby, aws, redshift, programming, postgresql, linux, go","New York, NY",,,,9,ListenFirst,Computer Software,51-200 employees
2696994817,2019-10-27,Business Analyst,Senior Business Analyst,Netsuite,Full-time,Mid-Senior level,1,"cloud, agile, excel","San Francisco, CA",80000,126000,yr,,Zscaler,Computer & Network Security,"1,001-5,000 employees"
2707638813,2019-10-27,Data Engineer,Senior Data Engineer,US Remote,Full-time,Associate,6,"database, cloud, data_lakes, python, server, gcp, slack, spark, github, warehousing, ci/cd, aws, mysql, snowflake, sql, azure, airflow, postgres","Atlanta, GA",,,,1,Degreed,Information Technology & Services,201-500 employees
2739247723,2019-10-27,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,9,excel,"Clarksville, TN",,,,,Toptal,Internet,"1,001-5,000 employees"
2690306100,2019-10-27,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,5,,"Provo, UT",,,,,Toptal,Internet,"1,001-5,000 employees"
2743721937,2019-10-27,Software Engineer,Principal Java Software Engineer,Full Remote / $90/hr / Big Data and Distributed Systems,Full-time,Mid-Senior level,6,"scala, java, data_lakes, aws, hadoop, sql, spark","Santa Monica, CA",91000,172000,yr,,Motion Recruitment,Staffing & Recruiting,"501-1,000 employees"
2681346358,2019-10-27,Software Developer,Software Developer,,Full-time,Mid-Senior level,4,"database, pl/sql, agile, jira, linux, powershell, git, programming, oracle, microstrategy, microsoft, shell, sql, unix","Carlsbad, CA",,,,3,Hansen Technologies,Computer Software,"1,001-5,000 employees"
2656636889,2019-10-27,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,6,"cloud, aws, azure","Manchester, NH",,,,,Toptal,Internet,"1,001-5,000 employees"
2714023227,2019-10-27,Software Engineer,Frontend Software Engineer,Pexels Team,Full-time,Mid-Senior level,7,"css, javascript, ruby, html",United States,,,,28,Pexels,Photography,11-50 employees
2685920732,2019-10-27,Data Scientist,Product Data Scientist,,Full-time,Associate,5,"python, sql","Portland, OR",,,,3,Mozilla,Computer Software,"501-1,000 employees"
2644222827,2019-10-28,Software Engineer,Software Engineer Ii,JavaScript,Full-time,Mid-Senior level,7,"cloud, javascript, agile, git",Greater Chicago Area,,,,8,Allvue Systems,Computer Software,"501-1,000 employees"
2689820026,2019-10-28,Business Analyst,Business Analyst,,Contract,Mid-Senior level,3,"agile, visio, scrum, programming",Atlanta Metropolitan Area,93000,128000,hr,51,AltaSource Group,Information Technology & Services,51-200 employees
2723197791,2019-10-28,Senior Analyst,"Research Operations Senior Analyst, Qualtrics Programmer",Nationwide,Full-time,Entry level,2,"javascript, programming","El Paso, TX",,,,1,Cardinal Health,Hospital & Health Care,"10,001+ employees"
2679594370,2019-10-28,Data Analyst,Strategic Data Analyst,"Better Health Partnership, Remote, F/T",Full-time,Entry level,2,"r, codebase, sas, tableau, spss","Cleveland, OH",,,,14,"The MetroHealth System (Cleveland, OH)",Hospital & Health Care,"5,001-10,000 employees"
2686100844,2019-10-28,Software Engineer,Java Software Engineer,,Full-time,Mid-Senior level,5,"database, backend, frontend, cloud, gcp, java, aws, server, azure",Atlanta Metropolitan Area,105000,155000,yr,20,Brickhouse Resources,Staffing & Recruiting,11-50 employees
2685295836,2019-10-28,Business Intelligence Analyst,Business Intelligence Analyst,,Contract,Mid-Senior level,6,"warehousing, tableau, etl, sql",San Francisco Bay Area,,,,5,Customer of K2 Partnering,,
2738683361,2019-10-28,Business Process Analyst,Business Process Analyst Remote,,Contract,Associate,3,,"El Paso, TX",,,,28,"Daley And Associates, LLC.",Staffing & Recruiting,11-50 employees
2658865700,2019-10-28,Marketing Analyst,Performance Marketing Analyst,,Full-time,Associate,3,sql,"Campbell, CA",,,,17,Spring Education Group,Education Management,"501-1,000 employees"
2690939428,2019-10-28,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,1,,"Overland Park, KS",,,,,Toptal,Internet,"1,001-5,000 employees"
2600750564,2019-10-28,Business Analyst,Business Analyst,Strategy & Analytics,Full-time,Associate,4,"python, bi, r, matlab, qlik, tableau, sql, powerbi","Detroit, MI",,,,2,Toptal,Internet,"1,001-5,000 employees"
2677654278,2019-10-28,Data Architect,Senior Data Modeler/ Data Architect,,Full-time,Mid-Senior level,6,"data_lake, ibm, etl, sql","Billings, MT",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
2709241168,2019-10-28,Business Analyst,Business Analyst,,Contract,Associate,2,,"Houston, TX",,,,33,Sophus Info Solutions,Outsourcing/Offshoring,11-50 employees
2733667875,2019-10-28,Data Scientist,Staff Data Scientist,,Full-time,Mid-Senior level,6,"matplotlib, python, programming, tableau, machine_learning, spark",United States,,,,1,Shopify,Internet,"5,001-10,000 employees"
